PSA_ID,Domain,English,Kiswahili,Ekegusii,Source,Date,URL,Metadata,Status
PSA000106-BTG,Health,"In collaboration with the Food and Agricultural Organization of the United Nations (FAO), the World Organisation for Animal Health (OIE) and the Mediterranean Zoonoses Control Programme (MZCP), WHO supports countries in the prevention and management of the disease through the Global Early Warning System for Major Animal Diseases (GLEWS).",,"Ase okobwaterana na ekeombe keria ekenene getenerete oboremi (FAO), ekeombe ekenene giokorwania oborwaria bwetugo (OIE) na omoroberio bwogotumia ebinto biria bikorwania ebinto bionsi (MZCP), WHO yaboririe emeremo ase okwerenda na korenda oborwari obwo goetera ekeombe ekeene ekenene (GLEWS).",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001130-BTG,Health,"Nevertheless, the efficacy and safety of TCM still await more well-controlled trials at larger scales and in more centers.","Licha ya hayo, ufanisi na usalama wa TCM bado unasubiri majaribio yaliyodhibitiwa vyema zaidi katika viwango vikubwa na katika vituo vingi zaidi.","Nonetheless, efficacy and safety of TCM still await more well-controlled trials on larger scales and in more centers.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000624-BTG,Agriculture,Do not feed livestock old bean straw if manure is to be used on bean fields.,,Tobaisa chibesa chionsi chinyomba chiokwegendereria chingaki chiogotumia chingaki ase chindagera.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003674-BTG,Health,"Pregnant women may be at higher risk for severe infection with COVID-19 based on data from other similar viruses, like SARS and MERS, but data for COVID-19 is lacking.In some people, COVID-19 may affect the lungs causing pneumonia.","Wanawake wajawazito wanaweza kuwa katika hatari kubwa ya kuambukizwa na COVID-19 kulingana na data ikilinganishwa na virusi vingine sawia, kama vile SARS na MERS, lakini data ya COVID-19 inakosekana. Kwa watu wengine, COVID-19 inaweza kuathiri mapafu na kusababisha nimonia.","Abakungu baria batamire nigo bakonyare korwa oborwaria bwa COVID-19 goikerania emeroberio yebirusi ebio, buna SARS na MERS, korwa ebirasi ebio biranyare.Abanto abange, COVID-19 nigo egokonya ebirusi biria bigokonya oboremi bw'ebirusi (pneumonia).",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003093-BTG,Health,"With lots of flights canceled, warnings issued, and restrictions imposed, flying in the time of coronavirus can be a challenge.","Ndege nyingi zikiwa zimeghairishwa, maonyo kutolewa, na vikwazo kuwekwa, kusafiri kwa ndege wakati huu wa virusi vya korona kuna changamoto.","Na ndege nyingi zilizofutwa, maonyo yametolewa, na vikwazo vilivyowekwa, kusafiri kwa ndege wakati wa virusi vya korona kunaweza kuwa changamoto.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000956-BTG,Health,"The outbreak of Coronavirus disease 2019 (COVID-19), caused by severe acute respiratory syndrome (SARS) coronavirus 2 (SARS-CoV-2), has thus far killed over 3,000 people and infected over 80,000 in China and elsewhere in the world, resulting in catastrophe for humans.","Mkurupuko wa ugonjwa wa Virusi vya korona 2019 (COVID-19), unaosababishwa na matatizo mbaya ya pumu yaani severe acute respiratory syndrome (SARS) coronavirus 2 (SARS-CoV-2), hivyo umewauwa zaidi ya watu 3,000 na kuwaambukiza zaidi ya 80,000 nchini China na kwigineko duniani, na kusababisha janga kwa binadamu.","Ugonjwa wa Virusi vya korona 2019 (COVID-19), unaosababishwa na virusi vya korona vya 2 (SARS-CoV-2), umesababisha vifo zaidi ya 3,000 na kuambukizwa zaidi ya 80,000 nchini China na sehemu zingine duniani, na kusababisha maafa kwa binadamu.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001637-BTG,Health,"Additionally, practices participating in current virology surveillance are now taking samples for COVID-19 surveillance from low-risk patients presenting with LRTIs.","Isitoshe, huduma zinazoshiriki katika uchunguzi wa sasa wa viarolojia sasa zinachukua sampuli kwa ajili ya uchunguzi wa COVID-19 kutoka kwa wagonjwa wenye hatari ya chini wanaoonyesha maambukizi ya njia ya chini ya pumu.","Goikerania, ebinyoro biria bigokonya oboremi bw'ebinto biria biranyare korwa oborwaria bw'obobobwenia (virology surveillance) nigo bigotumia emeroberio ase oborwari bwa COVID-19 goetera abarwaire baria batari na oboremererio bwogotumia ebinto bioborwari (LRTIs).",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003259-BTG,Health,"A similar web-based study to Solidarity, called ""Discovery"", was initiated in March across seven countries by INSERM (Paris, France).During March, funding for the Solidarity trial reached US$108 million from 203,000 individuals, organizations and governments, with 45 countries involved in financing or trial management.","Utafiti sawia unaotegemea tovuti wa Umoja, unaojulikana kama ""Ugunduzi"", ulianzishwa mwezi wa Machi katika nchi saba na INSERM (Paris, Ufaransa). Mwezi wa machi, ufadhili wa jaribo la Umoja ulifikia dola milioni 108 kutoka kwa watu 203,000, mashirika, na serikali, na nchi 45 zilizohusika katika ufhadhili au udhibiti wa jaribio.","Omoroberio bwogotumia ebinto ebionsi buna obokoreri bwebinyoro (Solidarity), oranyare ""Discovery"", nabwateirwe omotienyi omotano omoroberio (INSERM) (Paris, France).Omwaka o'March, chibesa chiogokonya ebinyoro bia Solidarity chiabereire emirioni 108 goetera abanto 203,000, ebinto na eserikari, amo na chindagera 45 chiabeire ase oboremi bwokorobererekana.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002084-BTG,Health,Several compounds that were previously approved for treatment of other viral diseases are being investigated for use in treating COVID-19.,Kemikali kadhaa ambazo hapo awali ziliidhinishwa kwa matibabu ya magonjwa mengine ya virusi zinachunguzwa kwa matumizi kutibu COVID-19.,Amang'ana amangana abwo abwatirwe kera ase oborwaria bw'ebirengererio biria biranyare okoremerwa ase obokoreri bwa COVID-19.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001148-BTG,Health,"In most cases, patients can recover gradually without sequelae.","Katika hali nyingi, wagonjwa wanaweza kupona polepole bila hali inasababishwa na ugonjwa uliotangulia.","Ekeombe keria ekenene, abarwaire baranyare korwa omoroberio bwango na gotanga obotuki.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000228-BTG,Health,"Such screening methods allow more analyses at a lower cost, and in case of a positive screening test, confirmation of results must be carried out by more complex chemical analysis.",,"Obokoreri obo bwogotumia ebinto biria bigotumia obokoreri buna ebinto bikoremereria ase oboremi bwao, na korwa oboreri bwokoremereria ebinto binde, oborendi bw'ebinto bionsi goikerania ebinto biobokoreri bwa kemia.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000437-BTG,Health,"As you join in or as you continue with the service you have been doing on menstrual hygiene and health, do apply a holistic approach.",,"Ekero okonyare gose okorenda obokoreri bwao igoro yobochenu na oborwaria bw'ebirengererio biao, korwa omoroberio omonene.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003153-BTG,Health,"A systematic review and meta-analysis published on July 11, 2012, found that ""use of ACE inhibitors was associated with a significant 34% reduction in risk of pneumonia compared with controls.""","Upitiaji wa kimfumo na uchanganuzi wa meta uliochapishwa tarehe 11 Julai, 2013, ulipata kwamba ""matumizi ya vizuizi vya ACE yalihusishwa na upungufu mkubwa wa asilimia 34 katika hatari ya nimonia ikilinganishwa na vidhibiti.""","Okorigia na goikerania ebirengererio biogotumia omotienyi omotambe 11 omotieny 7, omwaka 2012, kwareirie ng'a ""okoragera ebinto biria bigosegeta oboremi bw'obongo (ACE inhibitors) kwareeneire na gosegeta omoroberio omonene 34% bwokoruta oborwaria bw'okorwara oborema bw'amabere korwa ase ebinto bikorwania obokoreri.""",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000964-BTG,Health,"The epidemic started in Wuhan, China, and quickly spread throughout the entire country and to near 50 others all over the world.","Janga hili kubwa lilianza kule Wuhani, China na kuenea haraka kote nchini na karibu nchi nyingine 50 kote ulimwenguni.","Oborwaria obwo bwabereire ase omoroberio o'Wuhan, China, na gosakara chingaki chionsi chieserikari na goikera abanto 50 ase enchera engima.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000446-BTG,Health,"For Universal Health Coverage to succeed in Kenya, we must make investments in all health building blocks.",,"Erio oborwaria bwoborwaria oboronge bwomonto amangana goikerania ase enchera eyemo ya Kenya, togokora emeroberio yechinsemo chiria chionsi chiobobobwenia.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003120-BTG,Health,"Comply with these orders, and avoid crowds in public.","Tii amri hizi, na uepuke umati wa watu.","Bwatia ebirengererio ebi, na gotanga ebinyoro ase abanto.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003805-BTG,Education,"You must complete the process and submit your choices before the midnight deadline to be considered in this first round of placement.""",,"Nere goikerania omoroberio oo na korwa ebirengererio biao nyuma yechitariki chiria chieserikari goikera gosegeta obokoreri bwao.""",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003650-BTG,Health,Ventilators capable of pressure control modes and high PEEP are needed to maximise oxygen delivery while minimising the risk of ventilator-associated lung injury and pneumothorax.,Vyombo vya kupitisha hewa vinavyoweza kudhibiti shinikizo na PEEP ya juu vinahitajika kuongeza utoaji wa oksijeni na bado ikipunguza hatari ya jeraha la mapafu linalohusiana na chombo cha kupitisha hewa,Ekeombe keria ekenene getenenerete oboremi bwokoruta omochando (ventilator) na PEEP igoro yoboremi (high PEEP) nkigendererete gosegeta ogotumia okisijeni korwa okorenta omoroberio bwogotumia eikeombe ekenene gose okoruta oboremererio bw'oboremi bwao (pneumothorax).,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001138-BTG,Health,Effective vaccines are essential for interrupting the chain of transmission from animal reservoirs and infected humans to susceptible hosts and are often complementary to antiviral treatment in the control of epidemics caused by emerging viruses.,Chanjo faafu ni muhimu katika kukatiza msururu wa usambazaji kutoka kwa wanyama na binadamu walioambukizwa kwa watu walio hatarini na zinatumika pamoja na matibabu dhidi ya virusi katika kudhibiti majanga makubwa yanayosababishwa na virusi vinavyoibuka.,Chanjo bora ni muhimu kwa kuvunja mnyororo wa maambukizi kutoka kwa hifadhi za wanyama na binadamu walioambukizwa hadi kwa watu walioathirika na mara nyingi huongeza matibabu ya kupambana na virusi katika kudhibiti majanga yanayosababishwa na virusi vinavyoibuka.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002985-BTG,Health,This also saves you from unnecessary worry if you get the flu and think it might be the coronavirus.,Hii pia itakuokoa dhidi ya kuwa na wasiwasi usiofaa ukipata homa na ufikirie kuwa ni virusi vya korona.,Ekeene ekiagokurerera korwa oborwaire bwogosegeta korwa omoroberio bwogotwara omochando omonene na gokora ng'a nigo nigo nigo ekero ekorwaria ekorona.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001638-BTG,Health,"Within the first 2 weeks of setup of this surveillance, we have identified 3 cases: 1 through the new coding system, the other 2 through the extended virology sampling.","Ndani ya wiki 2 za kwanza za kuweka mipangilio ya uchunguzi huu, tumetambua visa 3: 1 kupitia mfumo mpya wa kuweka msimbo, vingine 2 kupitia kuendelea kuchukuliwa kwa sampuli ya viarolojia.","Ndani ya wiki 2 za kwanza za kuanzishwa kwa uchunguzi huu, tumegundua visa 3: 1 kupitia mfumo mpya wa usimbuaji, vingine 2 kupitia sampuli iliyoendelezwa ya virolojia.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002950-BTG,Health,Lots of airlines and package holidays are making it easy for you by waiving cancellation and change fees.,Mashirika mengi ya ndege na mipango ya likizo inaifanya iwe rahisi kwako kwa kuondoa ada ya kughairisha na kubadilisha usafiri.,Ekeombe keria ekenene getenenerete oboremi bwegechinsemo na chinkwana chiria chiria chiokwegendereria goikerania oboroso bwogokwanerana na gosegeta chibesa chiokwerenda.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001063-BTG,Health,"However, it has been reported that people can carry the virus without symptoms longer than two weeks and cured patients discharged from hospitals can carry the virus again, which sends out an alarm to increase the time for quarantine.","Hata hivyo, imeripotiwa kwamba watu wanaweza kubeba virusi hivi bila dalili kwa muda zaidi ya wiki mbili na wagonjwa waliopona walioruhusiwa kurudi nyumbani wanaweza kubeba virusi hivi tena, jambo linalotoa tahadhari la kuongezwa kwa muda wa karantini.","Hata hivyo, imeripotiwa kuwa watu wanaweza kubeba virusi hivyo bila dalili kwa muda mrefu zaidi ya wiki mbili na wagonjwa waliopona walioruhusiwa kutoka hospitalini wanaweza kuwa na virusi hivyo tena, na hivyo kutuma tahadhari ya kuongeza muda wa karantini.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001735-BTG,Health,We will develop a new request form for practices to capture recent travel and exposure to COVID-19.,Tutaunda fomu mpya ya maombi ili huduma ziweze kunasa usafiri wa hivi majuzi na kuwepo hatarini kupata COVID-19.,Nigo togosaba omoroberio omobwenia omonene bwogokonya korwa oborendi bwa kera na korwa COVID-19.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003073-BTG,Health,requirement to wear a face mask in public,mahitaji ya kuvaa barakoa ukiwa kwa umma,omoroberio bwogokinia ebiso ase abanto bonsi,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002101-BTG,Health,"National reactions have included containment measures such as quarantines (known as stay-at-home orders, shelter-in-place orders, or lockdown) and curfews.As of 2 April, nearly 300 million people, or about 90% of the population, are under some form of lockdown in the United States, more than 50 million people are in lockdown in the Philippines, about 59 million people are in lockdown in South Africa, and 1.3 billion people are in lockdown in India.","Majibu ya kitaifa yamejumuisha hatua za kudhibiti kama vile karantini (zinazofahamika kama amri za kukaa nyumbani, amri za kubarizi mahali au kufungwa kwa shughuli za kawaida kwa muda) na kafyu.Kufikia tarehe 2 Aprili, takriban watu milioni 300 au karibu 90% ya idadi hiyo iko chini ya aina fulani ya kufungiwa shughuli za kawaida nchini Marekani, zaidi ya watu milioni 50 wamefungiwa shughuli za kawaida nchini Ufilipino na takribani watu milioni 59 wamefungiwa shughuli za kawaida nchini Afrika Kusini na watu bilioni 1.3 wamefungiwa shughuli za kawaida nchini India.","Ekeombe keria ekenene getenenerete korwa ebinyoro buna oborendi bwogokorwa emeremo (binyoro ase obokoreri bwokwerenda, oborendo bwokorenda emeremo, gose okorenda omoroberio bwokorenda omochando) na obotambe bwokwegendereria.Eki cha 2 omotienyi 4, abanto bamirioni 300 gose igoro ya 90% ya abanto baria bare ase America, abanto abange goetera emirioni 50 baranyare korwa obokorendi ase Philippines, ebiny",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003027-BTG,Health,"When using the lavatory, use paper towels to turn off the faucet and open the door, then throw them away.","Wakati unatumia choo, tumia taulo za karatasi kuzima mfereji na kufungua mlango, kisha uzitupe.","Ekero ogotumia chinsemo chiokwerenda, tumia ebinto biria biria bigotumia ebinto biogotumia endagera erio gokei chinsima na gokeia omoroberio, na gosaria ebinto ebio.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002388-BTG,Health,No quantity limitations were announced; specimen collection and processing must be performed according to CDC requirements.,Hakuna vikomo vya viwango vilivyotangazwa; ukusanyaji na uchakataji wa sampuli lazima ufanywe kulingana na mahitaji ya CDC.,Goikerania igoro yoboremi bwabeene goikeranwa; okogonkia na gosegeta ebirengererio goika bikorwe goetera ebibago bieserikari (CDC).,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000890-BTG,Health,so your children are having some of the same symptoms?,kwa hivyo watoto wako wana baadhi ya dalili sawa?,kwa hivyo watoto wako wana baadhi ya dalili sawa?,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001933-BTG,Health,"Primary treatment is symptomatic and supportive therapy.Recommended preventive measures include hand washing, covering one's mouth when coughing, maintaining distance from other people, and monitoring and self-isolation for people who suspect they are infected.","Matibabu ya msingi ni kutibu dalili ya ugonjwa na tiba saidizi. Hatua zilizopendekezwa vya kuzuia ni pamoja na kuosha mikono, kufunika mdomo wako unapokohoa, kudumisha umbali na watu wengine, na ufuatiliaji na kujitenga mwenyewe kwa watu wanaoshuku wameambukizwa.","Omoroberio bwoborwaria bwobotambe bwogokonya na gosegeta oborwaria.Ebirengererio biria bigokonywa kobwatia ebirengererio biogotanga amaoko, gokeania omoroberio bwebinyoro bwendagera, korenda ekero ogokonya abanto abange, na komanyia emeroberio na korwa ase abanto baria bakoremereria ng'a baranyare obotambe.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002723-BTG,Health,"Design formative questions, tests, or exercises to monitor closely students’ learning process.","Unda maswali ya ufahamu, majaribio, au mazoezi kufuatilia karibu utaratibu wa wanafunzi kujifunza.","Rora ebiorokererio biria bigosomia abana, ebirengererio, gose ebikoru gosegeta omoroberio bwogosoma.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000559-BTG,Agriculture,"Typically, avocado fruit is harvested by hand using soft picking bags or plastic crates to prevent damage.",,"Enchera eyemo, chibesa chia avocado nigo chikoremwa ase omoroberio bw'amaboko goetera ebinto biria bigosegeta gose ebinto biobotambe erio gotanga obonsi.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003456-BTG,Health,"The replicase/transcriptase polyprotein self cleaves to form nonstructural proteins.The later reading frames encode the four major structural proteins: spike, envelope, membrane, and nucleocapsid.","Protini nyingi za replicase/transcriptase hujikwamilia ili kuunda protini zisizo na muundo. Fremu za baadaye za kusoma husimbua protini nne kuu za muundo: ncha kali, mfuniko, utandao, na nucleocapsid.","Ekeombe keria ekenene getenenerete (replicase/transcriptase polyprotein) nigo kegokonya ekero ekorosia ebinto biria bitari ebinto bioboremi.Ekeombe ekerengererio ekenene giokorora ebinto binde biria biria bikorwania ebinto ebio bigokonya oboremi buna ebinto bikoremwa: enke, envelopu, membrane, na nucleocapsid.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003441-BTG,Health,"In the 1940s, two more animal coronaviruses, mouse hepatitis virus (MHV) and transmissible gastroenteritis virus (TGEV), were isolated.Human coronaviruses were discovered in the 1960s.","Katika miaka ya 1940, virusi viwili zaidi vya korona vya mnyama, vilitengwa, virusi vya homa ya manjano vya panya (MHV), na virusi vya kuambukiza vya uvimbe wa tumbo (TGEV). Virusi vya korona vya wanadamau viligunduliwa miaka ya 1960.","Omwaka wa 1940, koronavirusi zingine mbili za wanyama, virusi vya hepatitis vya panya (MHV) na virusi vya gastroenteritis vinavyosambazwa (TGEV), vilitengwa. Virusi vya korona vya binadamu vilipatikana miaka ya 1960.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003300-BTG,Health,The WHO included lopinavir/ritonavir in the international Solidarity trial.,WHO ilijumuisha lopinavir/ritonavir katika jaribio la kimataifa la Umoja.,Ekeombe keria ekenene getenerete amagenderero (WHO) nkiabekire lopinavir/ritonavir ase omoroberio bwoborendi bweserikari.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000865-BTG,Health,it is right in the center of my chest,iko katikati ya kifua changu hasa,iko katikati ya kifua changu,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002062-BTG,Health,"These include recommendations to only have sex with someone you live with, who does not have the virus or symptoms of the virus.","Haya ni pamoja na mapendekezo kujamiana tu na mtu unayeishi naye, ambaye hana virusi au dalili ya virusi.","Aya yanajumuisha mapendekezo ya kufanya ngono na mtu ambaye unaishi naye tu, ambaye hana virusi au dalili za virusi.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000221-BTG,Health,Lifestyle changes are the best way to prevent or delay the onset of type 2 diabetes.,,Ogochakigwa kw'omoroberio bw'obogima nigo enchera enene yokorenda gose gokeania oborwaria bw'esindani ya type 2.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002427-BTG,Health,"In the United States, the test kits developed by the CDC had ""flaws;"" the government then removed the bureaucratic barriers that had prevented private testing.Spain purchased test kits from Chinese firm Shenzhen Bioeasy Biotechnology Co Ltd, but found that results were inaccurate.","Nchini Marekani, vifurushi vya upimaji vilivyoundwa na CDC vilikuwa na ""upungufu;"" serikali kisha ikaondoa vizuizi ambavyo vilivzuia upimaji wa kibinafsi .Nchi ya Uhispania ilinunua vifurushi vya upimaji kutoka katika kampuni ya Uchina ya Shenzhen Bioeasy Biotechnology Co Ltd, lakini waligundua kwamba matokeo ya vipimo hayakuwa sahihi.","Ekeombe keria ekenene getenenerete (CDC) nkiabekire oboremi bwechigerengo (test kits) nigo kiabeire na ""chindagera"" (defects); eserikari nigo yaboririe ebirengererio bia obokoreri (bureaucratic barriers) ebiya bikorenta ogotemwa kwa abanto bonsi.Espania yaegete ebinto biria bikogotemwa ase chinese, Shenzhen Bioeasy Biotechnology Co Ltd, na buna yabwate ng'a ebionchoreria bionchor",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003436-BTG,Health,"Coronaviruses constitute the subfamily Orthocoronavirinae, in the family Coronaviridae, order Nidovirales, and realm Riboviria.","Virusi vya korona vinaunda famlia ndogo ya Orthocoronavirinae, katika familia ya Coronaviridae, Nidovirales, na realm Riboviria.","Virusi vya korona ni familia ndogo ya Orthocoronavirinae, katika familia ya Coronaviridae, jamii ya Nidovirales, na eneo la Riboviria.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002323-BTG,Health,North America and Middle East retailers saw a 50–60% drop.,Wauzaji wa Marekani Kaskazini na Mashariki ya Kati waliona upungufu wa 50-60%.,Abamenyi bonsi bonsi ba America ya North na Middle East babwenerete korwa ase 5060%.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003398-BTG,Health,"Around 10 March 2020, Emergent Biosolutions announced that it had teamed with Novavax Inc.","Tarehe 10 Machi 2020, Emergent Biosolutions ilitangaza kuwa wameshirikiana na Novavax Inc.","Goikera 10 omotienyi 3 omwaka 2020, Emergent Biosolutions yaamete ng'a yaranyare na Novavax Inc.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002536-BTG,Health,"After washing and drying hands with a paper towel, the total number of bacteria was reduced on average on the finger pads by up to 76% and on the palms by up to 77%.The scientists also carried out tests to establish whether there was the potential for cross contamination of other washroom users and the washroom environment as a result of each type of drying method.","Baada ya kuosha na kukausha mikono kwa tishu, idadi ya jumla ya bakteria ilipungua kwa wastani kwenye vidole kwa hadi 76%na kiganjani kwa hadi 77%.Wanasayansi hao pia walifanya majaribio ili kubaini iwapo kulikuwa na uwezekano wa uchafuzi wa watumiaji wa bafu zingine na mazingira ya bafu kutokana na kila aina ya mbinu ya kukausha mikono.","Enyuma yogosemia na komeka eboko ase ekerochi, omoroberio bw'ebinto biria bigotwara ebinto biogotumia ebinto ebio, buna oboremi bwabanto bakorwe ase ebinto biabanto goika 76% na ase emete goika 77%.Abanto bemesayansi nabo bakorete obotambe goikerania ng'a abanto baria bagotumia chinsemo chiria chiogosaria naboigo bw'echinsemo chiogosaria goetera enchera eyio yokomeka ebinto.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001988-BTG,Health,Studies have found that an uncovered coughing can lead to droplets travelling up to 4.5 metres (15 feet) to 8.2 metres (27 feet).,Uchunguzi zimetambua kuwa kukohoa bila kufunika mdomo huweza kuwezesha matone kusafiri hadi mita 4.5 (futi 15) hadi mita 8.2 (futi 27).,Oboronge bwabekire ng'a okoruta gose gose goikerania chingaki chiogotwara amatoba goikera emita 4.5 (mita 15) goika emita 8.2 (mita 27).,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000422-BTG,Health,"For specific inquiries or concerns about your privacy, please contact us at [email protected]",,"Ase okwegendereria gose obokong'u igoro yoborendi bwegechinsemo chiao, ase oranyare korwa etugo ase [email protected]",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
