PSA_ID,Domain,English,Kiswahili,Ekegusii,Source,Date,URL,Metadata,Status,English_norm,Kiswahili_norm,tokens_en,tokens_sw,codeswitch,glossary_terms
PSA011815,Health,We’re here to help provide support and liaise as needed.,Tuko hapa kusaidia kutoa msaada na ushirikiano unaohitajika.,,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,We're here to help provide support and liaise as needed.,Tuko hapa kusaidia kutoa msaada na ushirikiano unaohitajika.,10,8,False,
PSA011816,Health,"If you have a confidential or sensitive matter, please email Bryan Judan - Director of HR International Global Operations.","Ikiwa una suala la faragha au nyeti, tafadhali tuma barua pepe kwa Bryanm Judan - Mkurugenzi wa Shughuli Kuu za Kimataifa za HR.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"If you have a confidential or sensitive matter, please email Bryan Judan - Director of HR International Global Operations.","Ikiwa una suala la faragha au nyeti, tafadhali tuma barua pepe kwa Bryanm Judan - Mkurugenzi wa Shughuli Kuu za Kimataifa za HR.",18,22,False,
PSA011817,Health,None of these changes should be seen as an abandonment of our work and obligations.,Hakuna yoyote kati ya mabadiliko haya yanapaswa kuonekana kama kuachwa kwa kazi na majukumu yako.,,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,None of these changes should be seen as an abandonment of our work and obligations.,Hakuna yoyote kati ya mabadiliko haya yanapaswa kuonekana kama kuachwa kwa kazi na majukumu yako.,15,15,False,
PSA011818,Health,"Rather, they are a recognition that at this moment, our work and obligations will likely need to adapt in a way we have not in the past.","Badala yake, ni utambuaji kwamba kwa wakati huu, kazi na majukumu yetu yana uwezekano wa kubadilika kwa njia ambayo hatujaiona zamani.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"Rather, they are a recognition that at this moment, our work and obligations will likely need to adapt in a way we have not in the past.","Badala yake, ni utambuaji kwamba kwa wakati huu, kazi na majukumu yetu yana uwezekano wa kubadilika kwa njia ambayo hatujaiona zamani.",27,21,False,
PSA011819,Health,"These are the steps we believe are necessary to support this one another so that we can continue to work, provide our movement with the support they need, and the world with the service they rely on.","Hizi ni hatua tunazoamini ni muhimu katika kuungana mkono ili tuweze kuendelea kufanya kazi, kuipa harakati yetu msaada unaohitajika, na ulimwengu huduma wanayoweza kutegemea.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"These are the steps we believe are necessary to support this one another so that we can continue to work, provide our movement with the support they need, and the world with the service they rely on.","Hizi ni hatua tunazoamini ni muhimu katika kuungana mkono ili tuweze kuendelea kufanya kazi, kuipa harakati yetu msaada unaohitajika, na ulimwengu huduma wanayoweza kutegemea.",37,24,False,
PSA011820,Health,Our planned work will be there waiting for us when the time comes.,Kazi yetu iliyopangwa itakuwa hapo ikitusubiri wakati muda utawadia.,,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,Our planned work will be there waiting for us when the time comes.,Kazi yetu iliyopangwa itakuwa hapo ikitusubiri wakati muda utawadia.,13,9,False,
PSA011821,Health,"For now, it is time to support one another and create space for the important work that will be coming in the weeks and potentially months ahead.","Kwa sasa, ni wakati wa kusaidiana na kuunda nafasi ya kazi muhimu ambayo itakuwa ikija katika wiki na miezi ijayo.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"For now, it is time to support one another and create space for the important work that will be coming in the weeks and potentially months ahead.","Kwa sasa, ni wakati wa kusaidiana na kuunda nafasi ya kazi muhimu ambayo itakuwa ikija katika wiki na miezi ijayo.",27,20,False,
PSA011822,Health,"We need all of you to make that happen, and so we need you all to take care of yourself and your families so that you can be at your best when the need arises.","Tunahitaji nyinyi nyote muwezeshe hiyo, na kwa hivyo tunawahitaji nyinyi nyote mjilinde pamoja na familia zetu ili muweze kuwa katika hali nzuri wakati hitaji litaibuka.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"We need all of you to make that happen, and so we need you all to take care of yourself and your families so that you can be at your best when the need arises.","Tunahitaji nyinyi nyote muwezeshe hiyo, na kwa hivyo tunawahitaji nyinyi nyote mjilinde pamoja na familia zetu ili muweze kuwa katika hali nzuri wakati hitaji litaibuka.",35,25,False,
PSA011823,Health,"Now, please -- wash your hands and don’t touch your face!","Kwa sasa, tafadhali -- nawa mikono yako na usiguse uso wako!",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"Now, please -- wash your hands and don't touch your face!","Kwa sasa, tafadhali -- nawa mikono yako na usiguse uso wako!",10,10,False,
PSA011824,Health,"Katherine, the CRT (Amanda K, Amy V, Bryan J, Doreen D, Gregory V, Jaime V, Joel L, Lynette L, Ryan M, and Tony S), and the rest of the Leadership Team (Grant I, Heather W, Jaime V, Janeen U, Lisa S, Robyn A, Ryan M, and Toby N).",,,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"Katherine, the CRT (Amanda K, Amy V, Bryan J, Doreen D, Gregory V, Jaime V, Joel L, Lynette L, Ryan M, and Tony S), and the rest of the Leadership Team (Grant I, Heather W, Jaime V, Janeen U, Lisa S, Robyn A, Ryan M, and Toby N).",,48,0,False,
PSA011825,Health,"The SARS-CoV-2 virus is the cause of COVID-19 (coronavirus disease 2019), a contagious respiratory disease that was first identified in December 2019, in Wuhan, Hubei, China.","Virusi vya SARS-CoV-2 ndio sababu ya COVID-19 (ugonjwa wa virusi vya korona 2019), ugonjwa wa kuambukizana unaoathiri mfumo wa kupumua ambao ulitambuliwa kwa mara ya kwanza Desemba 2019, kule Wuhan, Hubei, China.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"The SARS-CoV-2 virus is the cause of COVID-19 (coronavirus disease 2019), a contagious respiratory disease that was first identified in December 2019, in Wuhan, Hubei, China.","Virusi vya SARS-CoV-2 ndio sababu ya COVID-19 (ugonjwa wa virusi vya korona 2019), ugonjwa wa kuambukizana unaoathiri mfumo wa kupumua ambao ulitambuliwa kwa mara ya kwanza Desemba 2019, kule Wuhan, Hubei, China.",25,31,False,
PSA011826,Health,"The disease is a type of coronavirus, the same family that includes SARS, MERS, and some varieties of the common cold.","Ugonjwa huu ni wa aina ya virusi vya korona, familia moja ambayo inajumuisha SARS, MERS, na aina fulani za mafua.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"The disease is a type of coronavirus, the same family that includes SARS, MERS, and some varieties of the common cold.","Ugonjwa huu ni wa aina ya virusi vya korona, familia moja ambayo inajumuisha SARS, MERS, na aina fulani za mafua.",21,20,False,
PSA011827,Health,It was declared a pandemic by the World Health Organization (WHO) on 11 March 2020.,Ilitangazwa kuwa janga na Shirika la Afya Duniani (WHO) mnamo tarehe 11 Machi 2020.,,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,It was declared a pandemic by the World Health Organization (WHO) on 11 March 2020.,Ilitangazwa kuwa janga na Shirika la Afya Duniani (WHO) mnamo tarehe 11 Machi 2020.,13,12,False,
PSA011828,Health,"While much about COVID-19 is still unknown, preliminary data suggests that it is more virulent and contagious than the seasonal flu, and less virulent but more contagious than SARS and MERS.","Ijapokuwa hakuna mambo mengi yanayojulikana bado kuhusu COVID-19, data ya mapema inaonyesha kwamba ni mbaya na inaambukiza zaidi kuliko mafua ya msimu, na isio mbaya zaidi lakini inaambukiza zaidi kuliko SARS na MERS.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"While much about COVID-19 is still unknown, preliminary data suggests that it is more virulent and contagious than the seasonal flu, and less virulent but more contagious than SARS and MERS.","Ijapokuwa hakuna mambo mengi yanayojulikana bado kuhusu COVID-19, data ya mapema inaonyesha kwamba ni mbaya na inaambukiza zaidi kuliko mafua ya msimu, na isio mbaya zaidi lakini inaambukiza zaidi kuliko SARS na MERS.",31,33,False,
PSA011829,Health,Older people and those with underlying conditions are the most at risk of serious complications including death.,Watu wazee na wale walio na matatizo mengine ya kiafya ndio wako kwenye hatari kubwa zaidi ya matatizo makubwa yanayojumuisha kifo.,,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,Older people and those with underlying conditions are the most at risk of serious complications including death.,Watu wazee na wale walio na matatizo mengine ya kiafya ndio wako kwenye hatari kubwa zaidi ya matatizo makubwa yanayojumuisha kifo.,17,21,False,
PSA011830,Health,"Due to the spread of the disease, you are advised not to travel unless necessary, to avoid being infected, quarantined, or stranded by changing restrictions and cancelled flights.","Kwa sababu ya kuenea kwa ugonjwa huu, unashauriwa usisafiri isipokuwa iwe muhimu, ili kuepuka kuambukizwa, karantini, au kukwama katika vikwazo vinavyobadilika na ndege zilizokomeshwa.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"Due to the spread of the disease, you are advised not to travel unless necessary, to avoid being infected, quarantined, or stranded by changing restrictions and cancelled flights.","Kwa sababu ya kuenea kwa ugonjwa huu, unashauriwa usisafiri isipokuwa iwe muhimu, ili kuepuka kuambukizwa, karantini, au kukwama katika vikwazo vinavyobadilika na ndege zilizokomeshwa.",28,24,False,
PSA011831,Health,Avoid crowded places whenever possible.,Epuka maeneo yenye watu wengi ikiwezekana.,,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,Avoid crowded places whenever possible.,Epuka maeneo yenye watu wengi ikiwezekana.,5,6,False,
PSA011832,Health,"This is not just to protect you, but also those you come in contact with.","Hii si kukulinda tu, bali pia wale unaogusana nao.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"This is not just to protect you, but also those you come in contact with.","Hii si kukulinda tu, bali pia wale unaogusana nao.",15,9,False,
PSA011833,Health,"As it happens, you probably aren't missing much by staying home, as many attractions around the world are closing their doors to avoid spreading the disease.","Kulingana na hali ilivyo, hakuna vitu vingi unavyokosa kwa kukaa nyumbani, kwa kuwa vivutio vingi duniani vimefunga milango yao ili kuepuka kueneza ugonjwa huu.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"As it happens, you probably aren't missing much by staying home, as many attractions around the world are closing their doors to avoid spreading the disease.","Kulingana na hali ilivyo, hakuna vitu vingi unavyokosa kwa kukaa nyumbani, kwa kuwa vivutio vingi duniani vimefunga milango yao ili kuepuka kueneza ugonjwa huu.",26,24,False,
PSA011834,Health,"If you do need to travel, take precautions as you would for other infections: wash your hands frequently, avoid touching your face, cough and sneeze into your elbow or a tissue, and avoid contact with sick people.","Ikiwa ni lazima usafiri, kuwa mwangalifu kama ungelikuwa kwa maambukizi mengine; nawa mijkono yako mara kwa mara, epuka kugusa uso wako, kukokoa na upige chafya kwenye kiwiko chako au tishu, na uepuke kugusana na watu wagonjwa.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"If you do need to travel, take precautions as you would for other infections: wash your hands frequently, avoid touching your face, cough and sneeze into your elbow or a tissue, and avoid contact with sick people.","Ikiwa ni lazima usafiri, kuwa mwangalifu kama ungelikuwa kwa maambukizi mengine; nawa mijkono yako mara kwa mara, epuka kugusa uso wako, kukokoa na upige chafya kwenye kiwiko chako au tishu, na uepuke kugusana na watu wagonjwa.",37,36,False,
PSA011835,Health,"Before traveling, read up on the extensive and fast-changing array of travel restrictions that have been imposed around the world.","Kabla ya kusafiri, soma vikwazo mbalimbali vinavyobadilika kwa haraka vya kusafiri ambavyo vimewekwa duniani kote.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"Before traveling, read up on the extensive and fast-changing array of travel restrictions that have been imposed around the world.","Kabla ya kusafiri, soma vikwazo mbalimbali vinavyobadilika kwa haraka vya kusafiri ambavyo vimewekwa duniani kote.",21,15,False,
PSA011836,Health,"After travel, monitor your health and consider self-isolation for two weeks to avoid transmitting the disease to others.","Baada ya kusafiri, fuatilia afya yako na uzingatie kujitenga binafsi kwa wiiki mbili ili uepuke kuwaambukiza watu wengine virusi.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"After travel, monitor your health and consider self-isolation for two weeks to avoid transmitting the disease to others.","Baada ya kusafiri, fuatilia afya yako na uzingatie kujitenga binafsi kwa wiiki mbili ili uepuke kuwaambukiza watu wengine virusi.",19,19,False,
PSA011837,Health,Transportation from long-distance passenger flights to local buses has been curtailed or completely shut down in many countries due to low demand or government orders.,Usafiri kutoka kwa ndege za abiria zinazosafiri umbali mrefu hadi mabasi ya ndani umepunguzwa au kukomeshwa kabisa katika nchi nyingi kwa sababu ya uhaba wa wateja na amri za serikali.,,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,Transportation from long-distance passenger flights to local buses has been curtailed or completely shut down in many countries due to low demand or government orders.,Usafiri kutoka kwa ndege za abiria zinazosafiri umbali mrefu hadi mabasi ya ndani umepunguzwa au kukomeshwa kabisa katika nchi nyingi kwa sababu ya uhaba wa wateja na amri za serikali.,26,30,False,
PSA011838,Health,Many international and regional borders are closed.,Mipaka mingi ya kimataifa na ya kimkoa imefungwa.,,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,Many international and regional borders are closed.,Mipaka mingi ya kimataifa na ya kimkoa imefungwa.,7,8,False,
PSA011839,Health,"If you are away from home, and especially if you are in another country, consider returning home as soon as possible; this may get even more difficult as restrictions continue to change.","Ikiwa uko mbali na nyumbani, na hasa ikiwa uko katika nchi nyingine, zingatia kurudi nyumbani haraka iwezekanavyo, hii inaweza kuwa vigumu zaidi kwa kuwa vikwazo vinaendelea kubadilika.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"If you are away from home, and especially if you are in another country, consider returning home as soon as possible; this may get even more difficult as restrictions continue to change.","Ikiwa uko mbali na nyumbani, na hasa ikiwa uko katika nchi nyingine, zingatia kurudi nyumbani haraka iwezekanavyo, hii inaweza kuwa vigumu zaidi kwa kuwa vikwazo vinaendelea kubadilika.",32,27,False,
PSA011840,Health,"In some cases it may simply not be possible, even if you're healthy and meet the legal requirements for entry.","Katika visa vingine huenda isiwezekane kabisa, hata kama una afya nzuri na unakidhi mahitaji yote ya kisheria ya kuingia.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"In some cases it may simply not be possible, even if you're healthy and meet the legal requirements for entry.","Katika visa vingine huenda isiwezekane kabisa, hata kama una afya nzuri na unakidhi mahitaji yote ya kisheria ya kuingia.",20,19,False,
PSA011841,Health,"If you can't find a way back to your country, contact your nearest embassy or consulate for assistance.","Ikiwa huwezi kupata njia ya kurudi nchi yako, wasiliana na balozi ulio karibu na wewe ili upate msaada.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"If you can't find a way back to your country, contact your nearest embassy or consulate for assistance.","Ikiwa huwezi kupata njia ya kurudi nchi yako, wasiliana na balozi ulio karibu na wewe ili upate msaada.",18,18,False,
PSA011842,Health,"They may be able to organize an evacuation, identify non-regularly scheduled flights, or give you an emergency loan to pay for transport.","Wanaweza kupanga uokoaji, kutambua ndege zilizopangwa zisizo za kawaida, au kukupa mkopo wa dharura ili kulipia usafiri.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"They may be able to organize an evacuation, identify non-regularly scheduled flights, or give you an emergency loan to pay for transport.","Wanaweza kupanga uokoaji, kutambua ndege zilizopangwa zisizo za kawaida, au kukupa mkopo wa dharura ili kulipia usafiri.",23,17,False,
PSA011843,Health,"In case they can't, make preparations in case you need to stay where you are for an extended period.","Ikiwa hawawezi, fanya mipango iwapo unahitaji kusalia mahali ulipo kwa muda mrefu.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"In case they can't, make preparations in case you need to stay where you are for an extended period.","Ikiwa hawawezi, fanya mipango iwapo unahitaji kusalia mahali ulipo kwa muda mrefu.",19,12,False,
PSA011844,Health,"If you do find a way back home, be prepared that it may be expensive, inconvenient, and have unusual restrictions (such as no checked baggage).","Ukipata njia ya kurudi nyumbani, jiandae kwamba inaweza kugharimu sana, usumbufu, na ina vikwazo visivyo vya kawaida (kama vile hakuna kubeba mizigo).",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"If you do find a way back home, be prepared that it may be expensive, inconvenient, and have unusual restrictions (such as no checked baggage).","Ukipata njia ya kurudi nyumbani, jiandae kwamba inaweza kugharimu sana, usumbufu, na ina vikwazo visivyo vya kawaida (kama vile hakuna kubeba mizigo).",25,22,False,
PSA011845,Health,"As of early April 2020, the number of confirmed cases of COVID-19 is approaching one million.","Hadi mapema Aprili 2020, idadi ya visa vilivyodhibitishwa vya COVID-19 inafikia milioni moja.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"As of early April 2020, the number of confirmed cases of COVID-19 is approaching one million.","Hadi mapema Aprili 2020, idadi ya visa vilivyodhibitishwa vya COVID-19 inafikia milioni moja.",15,12,False,
PSA011846,Health,"Though the disease started in mainland China, it has spread around the world and China has fewer confirmed cases and deaths than several other countries.","Ijapokuwa ugonjwa ulianzia China Kuu, umeenea duniani kote na China ina visa na vifo vichache vilivyodhibitishwa ikilinganishwa na nchi nyingine kadhaa.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"Though the disease started in mainland China, it has spread around the world and China has fewer confirmed cases and deaths than several other countries.","Ijapokuwa ugonjwa ulianzia China Kuu, umeenea duniani kote na China ina visa na vifo vichache vilivyodhibitishwa ikilinganishwa na nchi nyingine kadhaa.",25,21,False,
PSA011847,Health,Europe is the new epicenter of the pandemic.,Ulaya imekuwa ndio kitivo kipya cha janga hili.,,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,Europe is the new epicenter of the pandemic.,Ulaya imekuwa ndio kitivo kipya cha janga hili.,8,8,False,
PSA011848,Health,"All but a handful of countries have reported at least one case, with the highest numbers of reported cases in the United States, Spain, Italy, Germany, France, mainland China, Iran, and the United Kingdom.","Karibu nchi zote zimeripoti angalau kisa kimoja, idadi kubwa zaidi ya visa vilivyoripotiwa ikiwa ni Marekani, Hispania, Italia, Ujerumani, Ufaransa, China Kuu, Irani, na Uingereza.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"All but a handful of countries have reported at least one case, with the highest numbers of reported cases in the United States, Spain, Italy, Germany, France, mainland China, Iran, and the United Kingdom.","Karibu nchi zote zimeripoti angalau kisa kimoja, idadi kubwa zaidi ya visa vilivyoripotiwa ikiwa ni Marekani, Hispania, Italia, Ujerumani, Ufaransa, China Kuu, Irani, na Uingereza.",34,25,False,
PSA011849,Health,Local transmission is established in many countries in all major inhabited regions of the world except some Pacific island nations.,Maambukizi ya ndani yameonekana katika nchi nyingi katika maeneo yote makuu yenye watu duniani isipokuwa baadhi ya mataifa ya kisiwa cha Pasifiki.,,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,Local transmission is established in many countries in all major inhabited regions of the world except some Pacific island nations.,Maambukizi ya ndani yameonekana katika nchi nyingi katika maeneo yote makuu yenye watu duniani isipokuwa baadhi ya mataifa ya kisiwa cha Pasifiki.,20,22,False,
PSA011850,Health,(See updates from the WHO.),(Angalia taarifa kutoka WHO.),,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,(See updates from the WHO.),(Angalia taarifa kutoka WHO.),5,4,False,
PSA011851,Health,"The full extent of the spread is uncertain, due in part to limited testing.","Umbali kamili wa kuenea huku hakujulikani, kwa sababu ya upimaji uliopungua.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"The full extent of the spread is uncertain, due in part to limited testing.","Umbali kamili wa kuenea huku hakujulikani, kwa sababu ya upimaji uliopungua.",14,11,False,
PSA011852,Health,"Many countries are experiencing a severe shortage of test kits, and the authorities have not been able to test everybody who is at high risk, so the real number of cases is probably much higher than the official one.","Nchi nyingi zinapitia uhaba mkubwa wa vifaa vya kupima, na mamlaka haiijaweza kupima kila mtu aliye katika hatari kubwa, kwa hivyo idadi halisi ya visa pengine iko juu zaidi ya ile iliyotolewa rasmi.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"Many countries are experiencing a severe shortage of test kits, and the authorities have not been able to test everybody who is at high risk, so the real number of cases is probably much higher than the official one.","Nchi nyingi zinapitia uhaba mkubwa wa vifaa vya kupima, na mamlaka haiijaweza kupima kila mtu aliye katika hatari kubwa, kwa hivyo idadi halisi ya visa pengine iko juu zaidi ya ile iliyotolewa rasmi.",39,33,False,
PSA011853,Health,"Countries also differ in their testing and reporting practices, so comparisons of the number of reported cases do not tell the full story of how the epidemic has progressed in different areas.","Nchi zinatofautiana pia katika taratibu zake za kupima na kuripoti, kwa hivyo ulinganisho wa idadi ya visa vilivyoripotiwa hauelezei hadithi kamili ya jinsi janga hili limeendelea katika maeneo tofauti.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"Countries also differ in their testing and reporting practices, so comparisons of the number of reported cases do not tell the full story of how the epidemic has progressed in different areas.","Nchi zinatofautiana pia katika taratibu zake za kupima na kuripoti, kwa hivyo ulinganisho wa idadi ya visa vilivyoripotiwa hauelezei hadithi kamili ya jinsi janga hili limeendelea katika maeneo tofauti.",32,29,False,
PSA011854,Health,The virus is transmitted through respiratory droplets and through objects.,Virusi hivi vinaambukizwa kupitia vijitone vya mfumo wa kupumua na kupitia vitu.,,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,The virus is transmitted through respiratory droplets and through objects.,Virusi hivi vinaambukizwa kupitia vijitone vya mfumo wa kupumua na kupitia vitu.,10,12,False,
PSA011855,Health,"The coronavirus is a relatively large virus, meaning it is not truly airborne: it will settle down in respiratory droplets.","Virusi vya korona kwa jumla ni virusi vikubwa, inayomaanisha haviwezi kuambukizana kabisa kupitia hewa: vitatulia chini kama vijitone vya mfumo wa kupumua.",,TICO-19 (Translation Initiative for COVID-19),2026-07-22,https://tico-19.github.io/,"{""type"": ""corpus"", ""corpus"": ""TICO-19"", ""license"": ""CC BY 4.0"", ""split"": ""tmx_all""}",Pending,"The coronavirus is a relatively large virus, meaning it is not truly airborne: it will settle down in respiratory droplets.","Virusi vya korona kwa jumla ni virusi vikubwa, inayomaanisha haviwezi kuambukizana kabisa kupitia hewa: vitatulia chini kama vijitone vya mfumo wa kupumua.",20,22,False,
